ID	GENE_COORD	GENE_NAME	BIOMART	OG
Medtr7g074620	Mtrunc_chr7:27886279-27894703	Medtr7g074620	MTR_7g074620	OG0002722
Medtr7g074640	Mtrunc_chr7:27905739-27907550	Medtr7g074640	MTR_7g074640	OG0003069
Medtr7g074650	Mtrunc_chr7:27910369-27914302	Medtr7g074650	MTR_7g074650	OG0005749
Medtr7g074680	Mtrunc_chr7:27924873-27932744	Medtr7g074680	MTR_7g074680	OG0005986
Medtr7g074710	Mtrunc_chr7:27943372-27945942	Medtr7g074710	MTR_7g074710	OG0000690
Medtr7g074720	Mtrunc_chr7:27953604-27953828	Medtr7g074720	MTR_7g074720	OG0001737
Medtr7g074730	Mtrunc_chr7:27957998-27961380	Medtr7g074730	MTR_7g074730	OG0000690
Medtr7g074785	Mtrunc_chr7:27974502-27975477	Medtr7g074785	MTR_7g074785	OG0002877
Medtr7g074790	Mtrunc_chr7:27978396-27979312	Medtr7g074790	MTR_7g074790	OG0011544
Medtr7g074810	Mtrunc_chr7:27980311-27980631	Medtr7g074810	MTR_7g074810	OG0012114
Medtr7g074820	Mtrunc_chr7:27983759-27986662	Medtr7g074820	MTR_7g074820	OG0000690
Medtr7g074850	Mtrunc_chr7:27991380-27996150	Medtr7g074850	MTR_7g074850	OG0000690
Medtr7g074860	Mtrunc_chr7:28000831-28001244	Medtr7g074860	MTR_7g074860	OG0001236
Medtr7g074865	Mtrunc_chr7:28002007-28002860	Medtr7g074865	MTR_7g074865	OG0028689
Medtr7g074870	Mtrunc_chr7:28005171-28007046	Medtr7g074870	MTR_7g074870	OG0000690
Medtr7g074880	Mtrunc_chr7:28011663-28015146	Medtr7g074880	MTR_7g074880	OG0000690
Medtr7g074890	Mtrunc_chr7:28020226-28029179	Medtr7g074890	MTR_7g074890	OG0009165
Medtr7g074900	Mtrunc_chr7:28030735-28035902	Medtr7g074900	MTR_7g074900	NA
Medtr7g074920	Mtrunc_chr7:28062489-28064621	Medtr7g074920	MTR_7g074920	OG0010851
Medtr7g074930	Mtrunc_chr7:28070017-28072366	Medtr7g074930	MTR_7g074930	NA
Medtr7g074935	Mtrunc_chr7:28075774-28079817	Medtr7g074935	MTR_7g074935	OG0000775
Medtr7g075210	Mtrunc_chr7:28086890-28087993	Medtr7g075210	MTR_7g075210	OG0010951
Medtr7g075220	Mtrunc_chr7:28090219-28095848	Medtr7g075220	MTR_7g075220	OG0007904
Medtr7g075230	Mtrunc_chr7:28099993-28102339	Medtr7g075230	MTR_7g075230	OG0000946
Medtr7g074990	Mtrunc_chr7:28119019-28122699	Medtr7g074990	MTR_7g074990	OG0000946
Medtr7g075000	Mtrunc_chr7:28124083-28126501	Medtr7g075000	MTR_7g075000	OG0028371
Medtr7g075010	Mtrunc_chr7:28126539-28129559	Medtr7g075010	MTR_7g075010	OG0012015
Medtr7g075030	Mtrunc_chr7:28133137-28145031	Medtr7g075030	MTR_7g075030	OG0004570
Medtr7g075040	Mtrunc_chr7:28145704-28146920	Medtr7g075040	MTR_7g075040	OG0015674
Medtr7g075050	Mtrunc_chr7:28147844-28153686	Medtr7g075050	MTR_7g075050	OG0008425
Medtr7g075060	Mtrunc_chr7:28154412-28170012	Medtr7g075060	MTR_7g075060	OG0002772
Medtr7g075090	Mtrunc_chr7:28174732-28177756	Medtr7g075090	MTR_7g075090	OG0003851
Medtr7g075100	Mtrunc_chr7:28179866-28180081	Medtr7g075100	MTR_7g075100	NA
Medtr7g075120	Mtrunc_chr7:28182555-28183657	Medtr7g075120	MTR_7g075120	NA
Medtr7g075140	Mtrunc_chr7:28191574-28200108	Medtr7g075140	MTR_7g075140	OG0012643
Medtr7g075160	Mtrunc_chr7:28201101-28201670	Medtr7g075160	MTR_7g075160	OG0011542
Medtr7g075170	Mtrunc_chr7:28204129-28211196	Medtr7g075170	MTR_7g075170	OG0008392
Medtr7g075185	Mtrunc_chr7:28216076-28229985	Medtr7g075185	MTR_7g075185	OG0020487
Medtr7g075370	Mtrunc_chr7:28232316-28233386	Medtr7g075370	MTR_7g075370	OG0020487
Medtr7g075470	Mtrunc_chr7:28237208-28238198	Medtr7g075470	MTR_7g075470	OG0020487
Medtr7g075420	Mtrunc_chr7:28239021-28240031	Medtr7g075420	MTR_7g075420	OG0020487
Medtr7g075430	Mtrunc_chr7:28242000-28242905	Medtr7g075430	MTR_7g075430	OG0008392
Medtr7g075450	Mtrunc_chr7:28246680-28246934	Medtr7g075450	MTR_7g075450	OG0008392
Medtr7g075453	Mtrunc_chr7:28250054-28251817	Medtr7g075453	MTR_7g075453	OG0006164
Medtr7g075310	Mtrunc_chr7:28257605-28260787	Medtr7g075310	MTR_7g075310	OG0023257
Medtr7g075463	Mtrunc_chr7:28265418-28275446	Medtr7g075463	MTR_7g075463	OG0011669
Medtr7g075520	Mtrunc_chr7:28277213-28282940	Medtr7g075520	MTR_7g075520	OG0013371
Medtr7g075540	Mtrunc_chr7:28287872-28291257	Medtr7g075540	MTR_7g075540	OG0000059
Medtr7g075545	Mtrunc_chr7:28292235-28292606	Medtr7g075545	MTR_7g075545	OG0028590
Medtr7g075390	Mtrunc_chr7:28295531-28297440	Medtr7g075390	MTR_7g075390	OG0000059
Medtr7g075560	Mtrunc_chr7:28300374-28300780	Medtr7g075560	MTR_7g075560	OG0015850
Medtr7g075570	Mtrunc_chr7:28302446-28304622	Medtr7g075570	MTR_7g075570	OG0000059
Medtr7g075580	Mtrunc_chr7:28306169-28310820	Medtr7g075580	MTR_7g075580	OG0000059
Medtr7g075600	Mtrunc_chr7:28318943-28322524	Medtr7g075600	MTR_7g075600	OG0000059
Medtr7g075610	Mtrunc_chr7:28328062-28332016	Medtr7g075610	MTR_7g075610	OG0000059
Medtr7g075640	Mtrunc_chr7:28338578-28341999	Medtr7g075640	MTR_7g075640	OG0010076
Medtr7g075660	Mtrunc_chr7:28350580-28381508	Medtr7g075660	MTR_7g075660	OG0004191
Medtr7g075670	Mtrunc_chr7:28383894-28384806	Medtr7g075670	MTR_7g075670	OG0017953
Medtr7g075680	Mtrunc_chr7:28392770-28393726	Medtr7g075680	MTR_7g075680	OG0017953
Medtr7g075700	Mtrunc_chr7:28398841-28401540	Medtr7g075700	MTR_7g075700	OG0028690
Medtr7g075710	Mtrunc_chr7:28403796-28404698	Medtr7g075710	MTR_7g075710	OG0020488
Medtr7g075740	Mtrunc_chr7:28411195-28413523	Medtr7g075740	MTR_7g075740	OG0028690
Medtr7g075750	Mtrunc_chr7:28417377-28418133	Medtr7g075750	MTR_7g075750	OG0020488
Medtr7g075760	Mtrunc_chr7:28419798-28420555	Medtr7g075760	MTR_7g075760	OG0028691
Medtr7g075770	Mtrunc_chr7:28422660-28423711	Medtr7g075770	MTR_7g075770	OG0014457
Medtr7g075790	Mtrunc_chr7:28429671-28437186	Medtr7g075790	MTR_7g075790	OG0004625
Medtr7g075800	Mtrunc_chr7:28437676-28441674	Medtr7g075800	MTR_7g075800	OG0001300
Medtr7g075820	Mtrunc_chr7:28449414-28450808	Medtr7g075820	MTR_7g075820	OG0001300
Medtr7g075840	Mtrunc_chr7:28454368-28459873	Medtr7g075840	MTR_7g075840	OG0004624
Medtr7g075850	Mtrunc_chr7:28470159-28476820	Medtr7g075850	MTR_7g075850	OG0004190
Medtr7g075860	Mtrunc_chr7:28477681-28481202	Medtr7g075860	MTR_7g075860	NA
Medtr7g075870	Mtrunc_chr7:28481582-28500972	Medtr7g075870	MTR_7g075870	OG0001345
Medtr7g075885	Mtrunc_chr7:28511869-28515935	Medtr7g075885	MTR_7g075885	OG0010808
Medtr7g075890	Mtrunc_chr7:28516986-28522271	Medtr7g075890	MTR_7g075890	OG0007204
Medtr7g075900	Mtrunc_chr7:28524720-28527770	Medtr7g075900	MTR_7g075900	OG0013742
Medtr7g075910	Mtrunc_chr7:28529456-28536289	Medtr7g075910	MTR_7g075910	OG0001180
Medtr7g075930	Mtrunc_chr7:28538393-28538656	Medtr7g075930	MTR_7g075930	OG0008411
Medtr7g075940	Mtrunc_chr7:28539537-28543135	Medtr7g075940	MTR_7g075940	OG0007906
Medtr7g075960	Mtrunc_chr7:28546912-28547363	Medtr7g075960	MTR_7g075960	OG0005203
Medtr7g075970	Mtrunc_chr7:28550984-28551963	Medtr7g075970	MTR_7g075970	OG0015166
Medtr7g076000	Mtrunc_chr7:28558110-28559047	Medtr7g076000	MTR_7g076000	OG0001453
Medtr7g076010	Mtrunc_chr7:28559568-28563510	Medtr7g076010	MTR_7g076010	OG0001454
Medtr7g076020	Mtrunc_chr7:28566228-28568873	Medtr7g076020	MTR_7g076020	OG0010848
Medtr7g076030	Mtrunc_chr7:28569295-28573972	Medtr7g076030	MTR_7g076030	OG0000138
Medtr7g076045	Mtrunc_chr7:28580080-28580712	Medtr7g076045	MTR_7g076045	OG0020488
Medtr7g076050	Mtrunc_chr7:28581635-28582392	Medtr7g076050	MTR_7g076050	OG0028691
Medtr7g076070	Mtrunc_chr7:28585101-28586003	Medtr7g076070	MTR_7g076070	OG0020488
Medtr7g076080	Mtrunc_chr7:28592846-28600141	Medtr7g076080	MTR_7g076080	OG0004155
Medtr7g076100	Mtrunc_chr7:28611980-28613087	Medtr7g076100	MTR_7g076100	OG0006409
Medtr7g076110	Mtrunc_chr7:28614788-28615729	Medtr7g076110	MTR_7g076110	OG0006409
Medtr7g076130	Mtrunc_chr7:28621149-28622060	Medtr7g076130	MTR_7g076130	OG0006409
Medtr7g076150	Mtrunc_chr7:28623898-28629556	Medtr7g076150	MTR_7g076150	OG0008433
Medtr7g076160	Mtrunc_chr7:28630667-28636048	Medtr7g076160	MTR_7g076160	NA
Medtr7g076170	Mtrunc_chr7:28636952-28642120	Medtr7g076170	MTR_7g076170	OG0001211
Medtr7g076180	Mtrunc_chr7:28646958-28647173	Medtr7g076180	MTR_7g076180	OG0001391
Medtr7g076190	Mtrunc_chr7:28649715-28655225	Medtr7g076190	MTR_7g076190	OG0002783
Medtr7g076200	Mtrunc_chr7:28657111-28661674	Medtr7g076200	MTR_7g076200	OG0003018
Medtr7g076210	Mtrunc_chr7:28663325-28664823	Medtr7g076210	MTR_7g076210	OG0000253
Medtr7g076220	Mtrunc_chr7:28665663-28667634	Medtr7g076220	MTR_7g076220	OG0006356
Medtr7g076230	Mtrunc_chr7:28674290-28681135	Medtr7g076230	MTR_7g076230	OG0010593
Medtr7g076250	Mtrunc_chr7:28690325-28692777	Medtr7g076250	MTR_7g076250	OG0011462
Medtr7g076260	Mtrunc_chr7:28693559-28694270	Medtr7g076260	MTR_7g076260	OG0016363
Medtr7g076270	Mtrunc_chr7:28697236-28697858	Medtr7g076270	MTR_7g076270	OG0007443
Medtr7g076280	Mtrunc_chr7:28698178-28703298	Medtr7g076280	MTR_7g076280	OG0010703
Medtr7g076290	Mtrunc_chr7:28704777-28709723	Medtr7g076290	MTR_7g076290	OG0009494
Medtr7g076310	Mtrunc_chr7:28725473-28729387	Medtr7g076310	MTR_7g076310	OG0002802
Medtr7g076320	Mtrunc_chr7:28730688-28732957	Medtr7g076320	MTR_7g076320	OG0016406
Medtr7g076350	Mtrunc_chr7:28741911-28744729	Medtr7g076350	MTR_7g076350	OG0014951
Medtr7g076360	Mtrunc_chr7:28744992-28745642	Medtr7g076360	MTR_7g076360	OG0000933
Medtr7g076390	Mtrunc_chr7:28760251-28760439	Medtr7g076390	MTR_7g076390	OG0015471
Medtr7g076400	Mtrunc_chr7:28764358-28767380	Medtr7g076400	MTR_7g076400	OG0008435
Medtr7g076460	Mtrunc_chr7:28791284-28792690	Medtr7g076460	MTR_7g076460	OG0000032
Medtr7g076520	Mtrunc_chr7:28809332-28813577	Medtr7g076520	MTR_7g076520	OG0001708
Medtr7g076530	Mtrunc_chr7:28815298-28816510	Medtr7g076530	MTR_7g076530	OG0002557
Medtr7g076550	Mtrunc_chr7:28825334-28827992	Medtr7g076550	MTR_7g076550	NA
Medtr7g076560	Mtrunc_chr7:28829416-28836305	Medtr7g076560	MTR_7g076560	OG0007613
Medtr7g076570	Mtrunc_chr7:28838855-28841098	Medtr7g076570	MTR_7g076570	OG0004881
Medtr7g076590	Mtrunc_chr7:28843776-28851809	Medtr7g076590	MTR_7g076590	OG0009493
Medtr7g076600	Mtrunc_chr7:28855988-28859368	Medtr7g076600	MTR_7g076600	OG0013994
Medtr7g076630	Mtrunc_chr7:28862573-28866796	Medtr7g076630	MTR_7g076630	OG0010754
Medtr7g076645	Mtrunc_chr7:28869384-28869948	Medtr7g076645	MTR_7g076645	NA
Medtr7g076650	Mtrunc_chr7:28871758-28878635	Medtr7g076650	MTR_7g076650	OG0008434
Medtr7g076655	Mtrunc_chr7:28879161-28882492	Medtr7g076655	MTR_7g076655	OG0000243
Medtr7g076660	Mtrunc_chr7:28883719-28886849	Medtr7g076660	MTR_7g076660	OG0000243
Medtr7g076665	Mtrunc_chr7:28887778-28889487	Medtr7g076665	MTR_7g076665	OG0000243
Medtr7g076670	Mtrunc_chr7:28891281-28895371	Medtr7g076670	MTR_7g076670	OG0010074
Medtr7g076680	Mtrunc_chr7:28896287-28900731	Medtr7g076680	MTR_7g076680	OG0001943
Medtr7g076690	Mtrunc_chr7:28901286-28903843	Medtr7g076690	MTR_7g076690	OG0006744
Medtr7g076700	Mtrunc_chr7:28905785-28919873	Medtr7g076700	MTR_7g076700	OG0004141
Medtr7g076707	Mtrunc_chr7:28925455-28928185	Medtr7g076707	MTR_7g076707	OG0017414
Medtr7g076710	Mtrunc_chr7:28929500-28935603	Medtr7g076710	MTR_7g076710	NA
Medtr7g076720	Mtrunc_chr7:28937779-28939319	Medtr7g076720	MTR_7g076720	OG0002773
Medtr7g076730	Mtrunc_chr7:28942331-28943740	Medtr7g076730	MTR_7g076730	OG0000682
Medtr7g076740	Mtrunc_chr7:28944308-28947368	Medtr7g076740	MTR_7g076740	OG0003850
Medtr7g076760	Mtrunc_chr7:28952892-28954918	Medtr7g076760	MTR_7g076760	OG0004881
Medtr7g076770	Mtrunc_chr7:28956495-28957064	Medtr7g076770	MTR_7g076770	OG0000574
Medtr7g076780	Mtrunc_chr7:28958513-28959701	Medtr7g076780	MTR_7g076780	OG0028139
Medtr7g076790	Mtrunc_chr7:28963185-28965013	Medtr7g076790	MTR_7g076790	OG0028399
Medtr7g076800	Mtrunc_chr7:28970435-28977519	Medtr7g076800	MTR_7g076800	OG0002083
Medtr7g076820	Mtrunc_chr7:28982494-28990557	Medtr7g076820	MTR_7g076820	OG0002083
Medtr7g076830	Mtrunc_chr7:28993339-29001486	Medtr7g076830	MTR_7g076830	OG0002083
Medtr7g076840	Mtrunc_chr7:29008915-29010256	Medtr7g076840	MTR_7g076840	OG0004280
Medtr7g076850	Mtrunc_chr7:29010633-29013949	Medtr7g076850	MTR_7g076850	OG0007844
Medtr7g076860	Mtrunc_chr7:29017189-29019886	Medtr7g076860	MTR_7g076860	OG0000759
Medtr7g076882	Mtrunc_chr7:29027944-29028599	Medtr7g076882	MTR_7g076882	OG0028692
Medtr7g076890	Mtrunc_chr7:29036856-29041458	Medtr7g076890	MTR_7g076890	OG0000759
Medtr7g076905	Mtrunc_chr7:29054028-29054834	Medtr7g076905	MTR_7g076905	OG0015837
Medtr7g076910	Mtrunc_chr7:29054956-29057134	Medtr7g076910	MTR_7g076910	OG0006512
Medtr7g076920	Mtrunc_chr7:29057951-29058722	Medtr7g076920	MTR_7g076920	OG0000574
Medtr7g076930	Mtrunc_chr7:29061090-29061245	Medtr7g076930	MTR_7g076930	OG0023266
Medtr7g076940	Mtrunc_chr7:29061820-29063722	Medtr7g076940	MTR_7g076940	OG0000788
Medtr7g076950	Mtrunc_chr7:29064347-29064631	Medtr7g076950	MTR_7g076950	OG0028442
Medtr7g076960	Mtrunc_chr7:29066428-29067196	Medtr7g076960	MTR_7g076960	OG0000574
Medtr7g076970	Mtrunc_chr7:29068848-29069431	Medtr7g076970	MTR_7g076970	OG0000574
Medtr7g076990	Mtrunc_chr7:29071310-29071876	Medtr7g076990	MTR_7g076990	OG0000574
Medtr7g077000	Mtrunc_chr7:29072944-29073336	Medtr7g077000	MTR_7g077000	OG0000574
Medtr7g077010	Mtrunc_chr7:29078043-29078612	Medtr7g077010	MTR_7g077010	OG0000574
Medtr7g077015	Mtrunc_chr7:29083063-29084487	Medtr7g077015	MTR_7g077015	OG0000937
Medtr7g077040	Mtrunc_chr7:29098072-29098536	Medtr7g077040	MTR_7g077040	OG0000574
Medtr7g077050	Mtrunc_chr7:29101739-29102299	Medtr7g077050	MTR_7g077050	OG0000574
Medtr7g077070	Mtrunc_chr7:29105856-29107927	Medtr7g077070	MTR_7g077070	OG0001872
Medtr7g077090	Mtrunc_chr7:29110794-29111363	Medtr7g077090	MTR_7g077090	OG0000574
Medtr7g077110	Mtrunc_chr7:29115837-29116668	Medtr7g077110	MTR_7g077110	OG0000574
Medtr7g077120	Mtrunc_chr7:29117232-29124217	Medtr7g077120	MTR_7g077120	OG0001279
Medtr7g077150	Mtrunc_chr7:29133876-29139723	Medtr7g077150	MTR_7g077150	OG0000339
Medtr7g077160	Mtrunc_chr7:29141407-29142414	Medtr7g077160	MTR_7g077160	OG0009030
Medtr7g077170	Mtrunc_chr7:29143346-29144285	Medtr7g077170	MTR_7g077170	OG0023174
Medtr7g077180	Mtrunc_chr7:29144747-29145309	Medtr7g077180	MTR_7g077180	OG0009030
Medtr7g077190	Mtrunc_chr7:29147120-29147788	Medtr7g077190	MTR_7g077190	OG0009030
Medtr7g077210	Mtrunc_chr7:29153420-29153786	Medtr7g077210	MTR_7g077210	OG0009030
Medtr7g077215	Mtrunc_chr7:29157914-29158544	Medtr7g077215	MTR_7g077215	OG0009030
Medtr7g077220	Mtrunc_chr7:29160179-29162035	Medtr7g077220	MTR_7g077220	OG0009030
Medtr7g077230	Mtrunc_chr7:29164029-29164382	Medtr7g077230	MTR_7g077230	OG0009030
Medtr7g077235	Mtrunc_chr7:29167952-29168245	Medtr7g077235	MTR_7g077235	OG0009030
Medtr7g077250	Mtrunc_chr7:29169960-29170700	Medtr7g077250	MTR_7g077250	OG0014654
Medtr7g077260	Mtrunc_chr7:29174176-29174662	Medtr7g077260	MTR_7g077260	OG0009030
Medtr7g077300	Mtrunc_chr7:29192890-29193231	Medtr7g077300	MTR_7g077300	OG0009030
Medtr7g077310	Mtrunc_chr7:29195051-29195362	Medtr7g077310	MTR_7g077310	OG0009030
Medtr7g077313	Mtrunc_chr7:29197402-29198076	Medtr7g077313	MTR_7g077313	OG0009030
Medtr7g077323	Mtrunc_chr7:29202176-29202394	Medtr7g077323	MTR_7g077323	OG0009030
Medtr7g077330	Mtrunc_chr7:29204920-29206063	Medtr7g077330	MTR_7g077330	OG0022873
Medtr7g077340	Mtrunc_chr7:29206470-29207054	Medtr7g077340	MTR_7g077340	OG0009030
Medtr7g077350	Mtrunc_chr7:29208659-29209783	Medtr7g077350	MTR_7g077350	OG0009030
Medtr7g077360	Mtrunc_chr7:29210838-29211823	Medtr7g077360	MTR_7g077360	NA
Medtr7g077380	Mtrunc_chr7:29214815-29217290	Medtr7g077380	MTR_7g077380	OG0005009
Medtr7g077400	Mtrunc_chr7:29219432-29226266	Medtr7g077400	MTR_7g077400	OG0005543
Medtr7g077410	Mtrunc_chr7:29227868-29234191	Medtr7g077410	MTR_7g077410	OG0012642
Medtr7g077430	Mtrunc_chr7:29250695-29255187	Medtr7g077430	MTR_7g077430	OG0012846
Medtr7g077590	Mtrunc_chr7:29265952-29266230	Medtr7g077590	MTR_7g077590	OG0028693
Medtr7g077600	Mtrunc_chr7:29266463-29267011	Medtr7g077600	MTR_7g077600	OG0028485
Medtr7g077620	Mtrunc_chr7:29269761-29271079	Medtr7g077620	MTR_7g077620	OG0006409
Medtr7g077630	Mtrunc_chr7:29273774-29273977	Medtr7g077630	MTR_7g077630	OG0028694
Medtr7g077640	Mtrunc_chr7:29277257-29277653	Medtr7g077640	MTR_7g077640	OG0001735
Medtr7g077650	Mtrunc_chr7:29282140-29283258	Medtr7g077650	MTR_7g077650	OG0006409
Medtr7g077660	Mtrunc_chr7:29286413-29288967	Medtr7g077660	MTR_7g077660	OG0006409
Medtr7g077670	Mtrunc_chr7:29289691-29291642	Medtr7g077670	MTR_7g077670	OG0003596
Medtr7g077690	Mtrunc_chr7:29297652-29300584	Medtr7g077690	MTR_7g077690	OG0002774
Medtr7g077700	Mtrunc_chr7:29301316-29314574	Medtr7g077700	MTR_7g077700	OG0006745
Medtr7g077710	Mtrunc_chr7:29316829-29321184	Medtr7g077710	MTR_7g077710	OG0004523
Medtr7g077740	Mtrunc_chr7:29332972-29338656	Medtr7g077740	MTR_7g077740	OG0001443
Medtr7g077750	Mtrunc_chr7:29339155-29339930	Medtr7g077750	MTR_7g077750	OG0003647
Medtr7g077780	Mtrunc_chr7:29358145-29364475	Medtr7g077780	MTR_7g077780	OG0002121
Medtr7g077800	Mtrunc_chr7:29377345-29383369	Medtr7g077800	MTR_7g077800	OG0002408
Medtr7g077810	Mtrunc_chr7:29384437-29389785	Medtr7g077810	MTR_7g077810	OG0002606
Medtr7g077830	Mtrunc_chr7:29399323-29403897	Medtr7g077830	MTR_7g077830	OG0002228
Medtr7g077840	Mtrunc_chr7:29404118-29407363	Medtr7g077840	MTR_7g077840	OG0008272
Medtr7g077860	Mtrunc_chr7:29411033-29414022	Medtr7g077860	MTR_7g077860	OG0004157
Medtr7g077870	Mtrunc_chr7:29415161-29419934	Medtr7g077870	MTR_7g077870	OG0010073
Medtr7g077880	Mtrunc_chr7:29421803-29423713	Medtr7g077880	MTR_7g077880	OG0010073
Medtr7g077890	Mtrunc_chr7:29424159-29425866	Medtr7g077890	MTR_7g077890	OG0010072
Medtr7g077900	Mtrunc_chr7:29428717-29429522	Medtr7g077900	MTR_7g077900	OG0023029
Medtr7g077910	Mtrunc_chr7:29430734-29431796	Medtr7g077910	MTR_7g077910	OG0001872
Medtr7g077930	Mtrunc_chr7:29436343-29436642	Medtr7g077930	MTR_7g077930	OG0001872
Medtr7g077950	Mtrunc_chr7:29438594-29441865	Medtr7g077950	MTR_7g077950	NA
Medtr7g077970	Mtrunc_chr7:29445368-29446639	Medtr7g077970	MTR_7g077970	OG0001872
Medtr7g077990	Mtrunc_chr7:29452824-29455116	Medtr7g077990	MTR_7g077990	OG0001872
Medtr7g078010	Mtrunc_chr7:29462470-29465408	Medtr7g078010	MTR_7g078010	OG0010249
Medtr7g078040	Mtrunc_chr7:29476052-29477356	Medtr7g078040	MTR_7g078040	OG0001872
Medtr7g078050	Mtrunc_chr7:29479207-29480470	Medtr7g078050	MTR_7g078050	OG0001872
Medtr7g078060	Mtrunc_chr7:29481108-29484296	Medtr7g078060	MTR_7g078060	NA
Medtr7g078070	Mtrunc_chr7:29503309-29506922	Medtr7g078070	MTR_7g078070	OG0007317
Medtr7g078090	Mtrunc_chr7:29513485-29525029	Medtr7g078090	MTR_7g078090	OG0006355
Medtr7g078120	Mtrunc_chr7:29530632-29536336	Medtr7g078120	MTR_7g078120	OG0000837
Medtr7g078150	Mtrunc_chr7:29547912-29548819	Medtr7g078150	MTR_7g078150	OG0001003
Medtr7g078170	Mtrunc_chr7:29558486-29569548	Medtr7g078170	MTR_7g078170	OG0006791
Medtr7g078180	Mtrunc_chr7:29570689-29575843	Medtr7g078180	MTR_7g078180	OG0000251
Medtr7g078200	Mtrunc_chr7:29580011-29580292	Medtr7g078200	MTR_7g078200	OG0008106
Medtr7g078220	Mtrunc_chr7:29583383-29585406	Medtr7g078220	MTR_7g078220	OG0008106
Medtr7g078260	Mtrunc_chr7:29593531-29594435	Medtr7g078260	MTR_7g078260	NA
Medtr7g078270	Mtrunc_chr7:29594935-29597054	Medtr7g078270	MTR_7g078270	OG0000251
Medtr7g078300	Mtrunc_chr7:29600998-29603559	Medtr7g078300	MTR_7g078300	OG0002881
Medtr7g078310	Mtrunc_chr7:29606369-29607978	Medtr7g078310	MTR_7g078310	OG0023267
Medtr7g078320	Mtrunc_chr7:29609418-29613794	Medtr7g078320	MTR_7g078320	OG0000912
Medtr7g078330	Mtrunc_chr7:29618512-29621844	Medtr7g078330	MTR_7g078330	OG0004705
Medtr7g078340	Mtrunc_chr7:29622477-29625566	Medtr7g078340	MTR_7g078340	OG0007117
Medtr7g078360	Mtrunc_chr7:29632890-29634869	Medtr7g078360	MTR_7g078360	OG0014255
Medtr7g078370	Mtrunc_chr7:29643720-29644724	Medtr7g078370	MTR_7g078370	OG0003378
Medtr7g078380	Mtrunc_chr7:29645929-29646162	Medtr7g078380	MTR_7g078380	OG0017886
Medtr7g078400	Mtrunc_chr7:29649160-29649723	Medtr7g078400	MTR_7g078400	OG0014329
Medtr7g078420	Mtrunc_chr7:29650656-29654282	Medtr7g078420	MTR_7g078420	OG0014255
Medtr7g078430	Mtrunc_chr7:29656188-29656585	Medtr7g078430	MTR_7g078430	OG0028373
Medtr7g078440	Mtrunc_chr7:29657409-29657676	Medtr7g078440	MTR_7g078440	OG0028486
Medtr7g078460	Mtrunc_chr7:29665811-29666874	Medtr7g078460	MTR_7g078460	OG0002027
Medtr7g078470	Mtrunc_chr7:29667534-29667849	Medtr7g078470	MTR_7g078470	NA
Medtr7g078500	Mtrunc_chr7:29690224-29690632	Medtr7g078500	MTR_7g078500	OG0028696
Medtr7g078520	Mtrunc_chr7:29696174-29699696	Medtr7g078520	MTR_7g078520	OG0001443
Medtr7g078535	Mtrunc_chr7:29706631-29707252	Medtr7g078535	MTR_7g078535	OG0028697
Medtr7g078540	Mtrunc_chr7:29719019-29719198	Medtr7g078540	MTR_7g078540	OG0028696
Medtr7g078550	Mtrunc_chr7:29720526-29721060	Medtr7g078550	MTR_7g078550	OG0009024
Medtr7g078570	Mtrunc_chr7:29727404-29729440	Medtr7g078570	MTR_7g078570	OG0002768
Medtr7g078580	Mtrunc_chr7:29729708-29730091	Medtr7g078580	MTR_7g078580	OG0013835
Medtr7g078600	Mtrunc_chr7:29733107-29734253	Medtr7g078600	MTR_7g078600	OG0023267
Medtr7g078610	Mtrunc_chr7:29738267-29738645	Medtr7g078610	MTR_7g078610	OG0000042
Medtr7g078630	Mtrunc_chr7:29742896-29746999	Medtr7g078630	MTR_7g078630	OG0002881
Medtr7g078640	Mtrunc_chr7:29749662-29752433	Medtr7g078640	MTR_7g078640	OG0002881
Medtr7g078650	Mtrunc_chr7:29753880-29754206	Medtr7g078650	MTR_7g078650	OG0000251
Medtr7g078680	Mtrunc_chr7:29762570-29765948	Medtr7g078680	MTR_7g078680	OG0000464
Medtr7g078690	Mtrunc_chr7:29766266-29769870	Medtr7g078690	MTR_7g078690	OG0000789
Medtr7g078700	Mtrunc_chr7:29775400-29776458	Medtr7g078700	MTR_7g078700	OG0004571
Medtr7g078720	Mtrunc_chr7:29784053-29784334	Medtr7g078720	MTR_7g078720	OG0015862
Medtr7g078730	Mtrunc_chr7:29787639-29791938	Medtr7g078730	MTR_7g078730	OG0001187
Medtr7g078750	Mtrunc_chr7:29804366-29804575	Medtr7g078750	MTR_7g078750	OG0000253
Medtr7g078760	Mtrunc_chr7:29807068-29815209	Medtr7g078760	MTR_7g078760	OG0007472
Medtr7g078770	Mtrunc_chr7:29816990-29821467	Medtr7g078770	MTR_7g078770	OG0000251
Medtr7g078780	Mtrunc_chr7:29825120-29830365	Medtr7g078780	MTR_7g078780	OG0000251
Medtr7g078790	Mtrunc_chr7:29835955-29839677	Medtr7g078790	MTR_7g078790	OG0000152
Medtr7g078800	Mtrunc_chr7:29839942-29842898	Medtr7g078800	MTR_7g078800	OG0009532
Medtr7g078810	Mtrunc_chr7:29843049-29843816	Medtr7g078810	MTR_7g078810	OG0003634
Medtr7g078820	Mtrunc_chr7:29846716-29853491	Medtr7g078820	MTR_7g078820	OG0008431
